booking_uuid,auction_corridor_min_price,auction_corridor_max_price,auction_winning_price
13733179-0473-4e67-a7ac-8c062bbe5ce3,85.81,103.42,123.00
2549b777-b0d7-4959-9793-7d1236a38039,94.51,134.53,140.30
25a8afbe-386a-4159-a2ad-1e5c424f071c,94.90,107.63,94.90
431e2c04-e8f0-46a8-9d84-880a056a06f4,63.42,67.90,67.34
5439933e-1d7d-4858-92ef-36a42047a9e0,75.25,97.46,92.00
ee8a485b-aa70-45d2-b1b8-d654c9aaf9e7,79.05,118.99,79.05
ef86bb29-1e8b-4c11-8bfc-3639f074f377,93.41,111.56,93.41
4a4f56c9-257a-4ce5-a577-079b8672ec54,70.79,85.98,95.45
609c900b-1399-44e7-a6bb-d18f1962e49e,88.63,111.97,90.41
6bc1e790-c56f-497e-992c-33eb34427404,167.50,195.88,167.50
7a16924e-8c9a-48cf-88b8-cdbf6815d453,128.98,174.25,162.00
7a951bba-2a1c-492d-b843-46687a9dd71b,77.14,94.65,77.14
7b6275c5-79e5-4b16-a0a4-b92bf6a420bf,96.03,111.50,142.74
8a51e75d-baef-414c-a6a5-e270cbca5bad,230.03,267.65,341.18
0117d15c-bd82-495b-91d1-1f43dee511be,55.96,68.43,55.96
146a32e9-c314-47e1-b164-65ce0cafa2f9,120.79,142.64,159.76
1589a6ff-9c7b-46b5-90a6-2303d0e2c1bb,86.26,94.52,86.26
3a9b6a4c-fc87-4644-8052-073a3872b7b9,90.00,110.00,110.00
3d4eaa8f-e9ad-49ec-bd91-f883f418a9f3,75.47,92.24,103.60
3d9bd9c8-b69b-4094-a975-059297a95114,51.35,64.76,51.35
3fa7aae7-44ca-4c1e-acc3-ff84c0109d04,80.20,94.26,70.00
445c85b9-2a12-4681-80ae-e7eecfa8af1f,76.16,98.79,92.00
46bdc428-f553-409a-bc4d-580ad0f465e8,100.79,111.35,100.79
0ccab731-f932-4d10-b8d5-df622516698c,53.13,63.77,53.13
0e2411c0-9811-48cb-a6a1-690fabced1d8,77.20,92.76,84.68
2658cbb9-4fd1-45d2-94e2-f714cc7bf073,33.99,44.04,45.00
2f926d4f-0a6e-458b-b97b-78fe4fc5810a,139.13,159.98,139.13
3b502632-c23b-4c23-84a0-a1afdacfe90a,83.67,97.18,83.67
3fefaae9-40bb-4110-8a2a-a72b53c8553d,103.91,159.29,159.26
53e15f0a-e39d-4f3e-a8ee-03007ccbb477,88.40,106.84,88.40
5940cf77-0dc1-406c-a9a2-45e444309005,27.14,35.63,27.14
673fe5b5-ca0c-4e14-bb74-b248a36160fb,196.37,273.63,302.56
68d01dc9-a366-4176-844f-137c8b400aa9,139.68,153.44,139.68
727568c6-5459-4752-92b6-f5bdc6e95e66,103.18,118.68,103.18
f9e5acc5-6db9-4c8b-9e0a-dc33ae0e5b08,63.55,73.88,85.00
fafa81e6-9555-41a1-8ef8-ce6b74e40045,66.34,80.26,109.66
72c73219-c77c-4739-878c-3a21e2c5d39c,110.33,115.85,115.85
7ef077ca-a333-4d9e-9b88-f9d7d9da625f,90.03,119.04,90.03
86f7c711-2e8b-4f95-ae7c-543428595fe2,70.73,91.44,88.46
8cae453e-afd5-423d-a2ae-948801337b25,62.71,83.62,108.00
9cff9179-f822-4fb6-81ba-3e838adc4164,101.38,120.46,82.00
6e36d966-6f7c-40ca-87e2-6dbceedddbab,231.47,358.70,231.47
73c9ff1f-c8a5-429e-ade0-3f741fd7737b,55.26,67.58,56.70
83586bf9-628e-4646-91c8-ff3827b347dd,35.84,43.86,51.00
85c5800b-66a2-4195-8510-c8aeec110420,122.18,141.92,122.18
8cfba756-73ca-4a0c-b214-da164b9703f8,47.52,64.80,53.00
9a62f322-5923-4d58-8f5e-1b4459f97086,66.19,79.62,99.60
ac849537-5376-4de4-86c9-ef7289699c68,63.10,80.16,67.97
de488785-4efe-4dce-b21c-c11a3c2c85c2,72.50,87.97,87.89
12fea9e1-0f5d-48ef-883a-7e92eb1a9a9b,33.06,42.87,45.00
42a2294d-6f58-4d2c-9b6c-808504398bc5,63.62,77.35,105.82
b4b76a5b-d9e5-400b-bf2c-25c99ec9f5db,61.22,74.22,70.00
c18054f9-8e07-49f0-bb59-eeb09d7bff68,62.06,75.20,69.36
d1f0357d-4f88-44a7-b4d4-dbfb2ba922a0,88.84,104.27,82.00
e0b45fd1-82bf-4762-a8fc-213b8afd9092,86.95,105.22,126.31
e402d717-ce4d-469d-9154-184265f367ba,107.99,131.99,107.99
c55dc267-af4a-4c4e-a77b-aca31e433eb3,53.65,67.16,61.15
d2ee92cf-7b2f-4a01-872a-e381d323e232,101.68,123.96,101.68
dd2e6a7c-4b8e-4b2c-b799-2da32c3d37c8,61.71,75.93,117.58
f87eb20b-271e-44d6-ac57-7db82bf53b1e,89.49,99.15,95.23
f6a8215a-2114-46f2-9229-c133994a3882,80.13,99.86,120.87
fb12758e-1661-405a-829a-56cf4ddf6fc1,53.32,85.32,80.00
b331ad5f-02b1-4b67-86cc-63986b1d763a,60.00,70.00,70.00
b7d854ca-2156-47e7-8460-908e2144b2b3,340.41,503.44,412.85
bcd147ab-32c5-4f0f-966e-0d5614057e49,118.44,144.76,131.60
c6aac896-55ef-4782-b35a-58c979bb24f4,65.46,97.76,65.46
d741f968-b27c-46dc-beff-15e54ef2a848,160.64,202.50,160.64
038c4da2-4856-412d-8dff-65f165e78ab6,65.54,78.89,63.50
06c96b7c-5b61-4278-b828-53a20b42c129,66.75,92.63,66.75
3f8efb1f-52e6-4d5e-85a6-d16553889ebf,46.10,58.42,47.25
495a8f07-041d-4690-a41a-d2b4ac4938c3,53.76,66.00,93.89
b60bd8e8-d50e-43a1-8745-efe0f8420bfd,99.34,114.27,99.34
b6fb53e2-dc41-49fa-bf62-4df65e77b025,81.49,123.86,81.49
66caf731-7d58-4bf9-8707-c6fc8b3b3773,100.52,116.95,116.90
8df5d9bf-6307-49a9-9ac9-b0111f6ce128,85.00,105.00,102.76
9e45927b-383a-4024-a7d9-648f1946de4a,43.05,55.20,53.85
b26990c4-16b0-4263-9153-ec6441f30bd2,116.90,140.32,116.90
30ecdebf-ed48-43da-adc3-c0aa01a720f6,102.13,118.41,102.13
3a4074f0-8649-44ea-85e3-3b9df9199854,61.39,80.89,61.39
3f58cf38-ad80-4c05-ba4d-5d13337bde0c,124.07,238.98,275.00
590f692d-0623-47a6-9939-be4d911076e6,150.33,216.35,260.90
9c6410c2-6617-4af6-aaf2-d57099f53ad0,86.01,106.46,86.01
a045f407-2d8a-41f6-aaca-a59922c66523,57.13,70.94,57.13
a919d5d6-d1ab-426a-84c2-274cc1a624b8,76.52,94.05,113.86
f119af2c-a9e9-4141-b70e-0c1d56da8de3,94.86,113.74,100.00
fcb85e9e-8d92-4e5d-8496-888e039f9d55,50.27,60.44,50.27
7382766b-59be-4562-b345-411250cc4166,103.45,110.72,145.00
05bd99da-1b6f-4fce-ae39-95f20cdf8b70,103.03,126.81,130.08
0a940ba5-2359-465b-bcf6-e42a80d8a9d8,104.73,127.90,152.00
0ff7c967-c87b-4d1c-8907-62b082729bb9,59.08,73.58,53.50
12ac6327-1c99-4bd1-a6d0-1341c06ea028,122.28,154.86,122.28
1542e9ec-d129-40a1-b917-fdbb080f5cb6,196.50,228.08,196.50
1769fc5c-9bf8-4f4d-870b-bc1bea1388eb,62.45,81.45,81.08
1e981ea2-71f1-47be-a2cb-34d14d0dfc12,69.70,87.82,69.70
359f032c-0d2b-43be-9d79-7e1f8d028fc3,136.95,189.59,224.10
825e43d4-2aaa-49a9-be3f-02c13d38367f,87.06,100.12,87.06
87252b18-afce-4193-ba44-53ff6d5499d2,79.54,90.75,79.54
f0bea3f3-f602-4220-a91b-b986c9373512,76.21,81.21,88.42
f2e1d2ed-ab33-4ab9-94c8-867bf58054c9,100.44,122.76,141.72
fa1c201c-b7d6-4e03-8b2e-05534de8a03b,101.23,123.73,101.23
fe2392de-68f3-4cda-b127-bef25b92dedb,71.58,83.89,78.38
ebe18d13-6631-4b74-9567-43ca1a4731bb,49.78,62.22,49.78
f0c75841-3af8-40c1-8430-ffc436d1b8ae,64.63,81.21,76.68
f7e7b836-5457-4585-a613-bf69ceeca307,113.83,136.44,113.83
9c8613a4-4219-4b69-aa40-50e4e0912679,53.50,65.65,55.00
e5bb34a1-6782-4a00-a631-95de419aabc7,76.70,93.99,76.70
be8584bf-912d-4eeb-b715-f00adf1b9cdb,200.32,294.10,196.72
d67afd97-f125-4299-b2b0-763ba55e7600,71.04,81.28,71.04
e5d19329-d060-4bc8-8c8f-d913f08833d0,77.61,98.78,77.61
e6b6c447-5b6d-4157-a35d-2ba4d2cc4590,75.91,95.88,75.91
fe37605c-4f10-465a-8a6c-466ed5254c28,64.88,76.26,82.00
e43e5564-20aa-4a7e-90d6-130d8c88a642,69.86,90.33,87.49
f060dc70-f047-4064-b575-b2ad04d858e0,33.07,38.45,40.00
6659c68a-6afe-4eb4-a6e2-2505560c311d,141.38,192.29,141.38
6a1d664b-16e1-4865-b559-514828f0b182,40.10,51.00,40.10
7e493d45-5ddd-4519-9e4d-e2a6e0fb22ff,51.09,63.96,51.09
81ad396e-068f-42ff-b616-f01d6b9a31af,60.37,72.37,60.37
984cbf60-65cb-462a-9164-f6d262250145,316.96,387.40,316.96
dcd5a7d7-2fdd-48c6-8a8a-4369c249dff3,43.37,54.87,43.37
e5ccd845-4f4e-4bc2-a9a4-a67b8690b776,77.62,83.79,80.00
eb769b47-a19a-417c-b2a7-0a712fdf704b,72.48,87.58,72.48
f87f2d4e-6408-48f3-bb41-dec1a4886e35,51.38,59.16,51.38
30a83e1e-bb57-40ff-b2ad-5d8465b0a33a,104.87,119.97,155.24
3ad3cc02-8380-4976-a42d-95dee4083cc5,44.85,73.85,70.61
54fa1330-e766-415c-97b6-979c6549ba17,188.96,254.89,245.02
6921ac0a-394f-4956-b72f-5c8da49504f2,70.32,82.50,90.00
8f5666ec-39d6-45b7-ac88-6ed30cd9e71e,92.66,107.90,92.66
9478a7ff-844b-4819-8988-7975be679cc3,98.19,110.86,102.00
94d22e93-b974-455f-b199-f01b6eb9ecf3,59.24,73.04,69.57
c3288e11-da33-4919-a521-44e3b3c7bd1e,41.80,54.91,60.00
d212771d-5e0c-4ec7-b0c6-20fb4ecc008c,97.53,119.21,94.26
e562c766-8c9c-4222-9684-f0a33a5049f9,31.47,40.86,41.00
f2735ec7-caa4-43c3-b8f4-0633ba8b688d,70.79,85.98,95.85
2ea1bae2-c953-4547-bb36-9b59b4859889,95.38,108.16,102.51
38ca4de0-fe1c-4db8-ac54-daa6e89880f6,164.04,186.94,166.75
41f5d185-a726-4e14-9192-ce1923847113,82.92,144.41,82.92
7d5881c6-3ed3-414a-929b-964a010a37b6,52.36,73.80,52.36
ad8cf98f-d8bb-45f9-ad50-0b9c2bebeacd,81.27,100.85,81.27
cca28167-620b-47c0-865a-fa02c8627b23,32.64,38.28,51.00
0a67f899-de09-4dbd-9108-d9118c9e8520,72.62,104.62,126.00
1efc0660-5f0c-4a21-ac69-e3a91e059d96,86.74,101.55,105.00
3458426d-3403-45d7-81c3-b3abb2582fed,102.19,120.89,102.19
3afe3635-7222-4a6c-9dc0-432a44dba4c4,60.34,75.78,60.34
4265a722-d0f8-43a5-a36f-a43e6823a824,230.60,317.35,230.60
72e7f1c2-fd45-4499-ad29-ce56ff9e59a5,65.19,83.96,73.40
757a13f5-50ed-4061-928b-597d1b52bf76,118.93,184.77,200.00
f3eb4030-8e66-4b63-ae8a-88ff22e6c411,65.13,85.88,65.13
30f740a1-ca0d-4cc6-9fb9-d88e1e43ce24,97.36,128.00,130.63
36e7aa6c-d538-4f1a-b266-f37131b318ef,53.81,67.20,53.81
60e54c1f-2333-45dd-a216-d5ee89aba826,72.40,108.60,99.92
0b2d327b-76b8-4fd5-bc74-edf475518b63,50.08,62.73,50.08
232dee4b-cbea-4a87-85d0-da954209fcdd,101.33,123.85,123.83
2f34d877-40f5-4896-92e0-9f4a701db9b4,98.39,126.52,124.20
4f14e6f4-0bbf-42f4-bbe9-c8f65d860558,109.29,172.25,189.59
543ebdc8-3bdd-403a-8dab-d2c10db0a230,82.61,97.22,82.61
5a409ef5-126f-481a-b466-0b7280cba67f,58.09,70.96,70.96
706ae604-444a-425c-b697-730d1ceabfdd,164.34,191.06,164.34
09792185-67b8-43ae-b8db-14ef29cb3dfd,65.31,88.79,96.81
125f9a7f-418c-4634-aa83-a4beec93077a,56.49,69.05,56.49
b674b8ee-d6ee-4232-9b29-b889fa8aaf7e,166.05,202.95,134.15
bcd558b1-117d-4bfd-8fb1-d6271eac1323,55.26,67.58,56.70
c8c6d921-83a0-481f-9ce4-a2901261f6df,105.41,127.47,110.00
ca79bc83-6dbb-46f1-a44a-d873c23b7bbf,74.23,104.22,78.00
cb09f0a8-567d-4696-bba5-edf9258f0d38,85.72,99.13,85.72
d1e7137d-81b8-43ea-891b-5dd3078755d8,62.95,114.61,115.93
f3315a91-14a3-4478-a77e-e40615f7f55e,89.64,104.68,133.31
44eb35fb-3792-44af-9e51-b7a2ce9a9448,83.58,104.19,133.81
8399b5af-95e9-4a51-ae01-33fabfafc0e8,98.25,119.16,98.25
8cbfceb0-48e6-42f4-a6e2-6296e5dd75ac,85.45,148.65,130.00
9a0cbbc4-7808-4983-a036-14c2ac7fc5b7,96.57,138.74,96.57
e1ef933e-a504-4222-8df5-a2bd8abc8367,80.88,85.95,80.88
a3c82d32-34ff-40a0-a271-24b46b516126,83.01,109.65,94.85
a770dbd1-7577-47c0-b07a-65838c162d02,178.24,238.81,223.03
ad173bec-e5e7-481b-8053-32a1a4547fc8,106.68,126.83,104.93
c988d6cc-39d3-4851-9fe7-cb1b6c63d907,42.79,48.82,51.00
c9f66f35-bdbf-4c42-8beb-3763b5c4697c,58.09,70.96,70.96
0efce7c4-f052-4bde-afee-2a93dbb1d3a9,56.36,93.48,64.60
374202d1-eb4c-4377-9b39-4a4bcd9de2b8,56.22,70.28,75.00
382cf1d0-3b3d-40b5-b204-cc0d56e29f31,139.44,195.38,139.44
6f73ceb0-5868-412f-b4c5-f91547fde170,80.30,85.06,80.30
0a085eab-aaee-464c-856f-0d3bfae6abc6,179.75,241.07,212.82
3c88ce9a-bf58-4da3-b0c3-9675e591dca1,94.96,110.36,141.17
52984737-22ea-43c0-9a1c-bd4e307d59c6,61.39,80.89,65.00
560ef5ba-a117-4c0d-b7cf-fd13f5f81859,63.42,67.90,77.00
5bd079ff-3460-4385-8401-e1fb79e0d5ee,110.69,127.99,124.00
61526cc8-feac-4252-81cd-843a3a047761,84.32,99.00,125.45
624f36b0-e002-4371-8d69-0cd35ac66db8,147.08,193.67,147.08
0685838e-c67b-424b-95a2-c97af1eee1f6,69.89,84.36,103.35
17cc142a-53c6-4d39-a8e9-76061905682c,108.17,124.47,160.68
19e4b8b0-27c6-4945-9c52-ab268d372536,86.74,93.64,65.00
2d7e4211-6d27-4cb0-bfac-18779bc0db93,93.67,113.10,96.67
4fe6f718-8810-45f7-9893-5339ed0b55ef,58.28,71.68,58.28
8f40634d-7736-4574-b330-eb579823a457,47.95,59.23,57.95
b7a950a8-9b8d-4608-ba12-499b131bacfa,120.55,159.78,145.50
bdbcedf1-3107-4515-99b9-d3f5f5776328,78.49,96.67,92.63
c6abc53e-60d9-4633-9587-ee8a81f8f39f,76.00,96.63,102.63
dc9905ec-ec96-4439-9007-448050e17ba2,108.76,121.19,108.76
f2263e11-b3c5-4dfe-82fb-8df17d89cc47,109.30,189.45,189.40
f8abbb36-9a7b-417c-84fc-fdc548b08bcf,60.37,72.37,60.37
53edf4bd-3535-40f1-bcdd-e8dff04fc9cf,57.40,70.98,71.62
75106b7a-78fa-495b-8935-5c07e5d9e606,71.22,96.03,71.22
75656cdd-964f-49fc-99f3-273a57b99626,93.87,113.21,93.87
8e5f0f25-189f-4c91-b45b-48517e703de3,41.94,53.51,44.50
93e56b58-4acf-483e-8f86-4f97911a8e05,82.15,97.61,95.00
8381efa5-1601-4ce7-9eb2-15ab2e05581a,93.12,105.55,96.00
89554d83-caf6-4b49-868a-d12d28f0c480,51.35,66.66,58.72
c8c6a431-95a3-4955-958a-91e4374bc05d,103.77,126.12,103.77
91729672-8644-420b-9199-2a39c2097efd,107.42,131.29,131.29
968a4dbc-6859-4423-a818-1c8c584bb491,60.37,94.86,93.50
9e568a3c-3d4d-46b5-b3ea-a6b2f88980e0,61.29,76.55,76.50
c620bd43-9ed5-43d4-a3cd-c72323ee15b1,70.79,85.98,85.91
3500a33a-2bb1-4c7c-af69-7d1abb028b24,111.30,126.74,111.30
58a00634-d685-4d8e-b604-44c333584c0b,31.33,39.82,31.33
5e6da490-8d20-4390-a937-474e1873b29c,61.55,77.00,61.55
78ab2cc3-e709-4fbc-9830-51ec79b3e2df,75.39,100.42,70.00
7397ba82-bba2-475f-872a-347bba8b6506,88.55,100.88,85.00
7585ae4e-8ff5-4fe0-96fe-c0c68bb956aa,38.25,48.92,38.25
8278f98f-9396-4573-b994-dc84e13cc94c,80.74,100.05,100.00
8c579e95-15ae-48e3-abbd-8f6410b7df82,65.00,70.00,81.02
c4b8762b-d64b-40bc-912e-6265551e4c97,78.04,89.93,78.04
c5519409-93a5-40ce-bdf5-d5184acca313,167.39,237.02,208.12
09e7e480-8975-4065-a291-0961e164ffd0,58.36,72.17,101.81
59478fbf-da32-4f60-b277-024e2bc272a2,77.26,94.83,77.26
5b4984e7-72a6-4bb6-837a-b045484e1f85,76.25,85.77,94.92
5efd7a06-db5c-4f13-a75d-872887ab3363,59.23,77.69,82.14
7b0c8315-b369-44be-b83b-7b2fd7b95e23,100.16,133.77,130.00
7f0780f5-8659-46ba-83ba-f62014088d2d,117.68,142.98,219.91
860447ce-c5d2-491a-8db8-08ab70fe9f8a,103.07,130.79,120.00
b78afb82-e8f2-4b41-9a22-1f9b321c0b43,49.97,58.99,49.97
e0859735-f9f1-4eca-a9d0-7ff81d1f6bb2,61.79,74.93,61.79
f19071af-8557-460a-a53b-cc88d46d1e7a,41.03,50.06,50.03
1edc241c-a10b-4748-a9bc-8f03a4b07632,45.99,58.28,47.25
2bf5cf98-2f7b-49b9-8a09-b6fd47874c64,70.00,75.00,87.41
62a67c41-9a8f-4403-9b39-8a22b08a26fa,81.53,98.25,81.53
8493d6ed-01fc-42db-89a6-31bb632055e4,79.38,108.49,79.38
6da63b8d-2930-4ce1-ba71-908e3596c86a,68.84,81.12,80.00
79a32977-cacb-4058-93e0-8dcf4238841b,75.36,91.15,75.36
8b0404ea-a933-476d-ac77-2500135aa921,60.55,75.46,60.55
c44ceed9-1677-47e2-b2dc-a35106aaed10,114.45,135.99,114.45
041e43dc-04b8-4790-aeac-1e6efed3bd3a,96.50,114.08,96.50
14f3ae15-1e7d-46f1-83e8-6b17c71e3d9a,87.82,107.94,87.82
29528c57-8291-4b10-aab5-c922ff4f518f,93.92,110.82,82.00
50df7b5b-e7ff-4ec5-91ad-a369aa0cbb8f,76.49,90.62,114.08
8332021d-6b44-4418-a6fe-1df932f0f2e8,67.34,80.31,67.34
d5dc6048-f216-45d0-bbe0-c4ddafe65a5a,126.56,170.74,126.56
a43cf2b2-1e43-4674-89f7-2f734209d6c0,72.27,96.98,72.27
a557d608-6364-4f80-b008-b8fa421d2666,40.68,62.76,62.73
a639414e-efb7-4144-b01b-0a2862e20716,76.13,93.13,76.13
7cd1dcc8-45ce-4a3c-9fdb-e706f96d9a2a,66.17,80.36,109.40
82bb7f2f-0ea1-467e-ae6a-b8bd114d8ca3,55.69,73.23,73.23
4fe0d23a-2abc-4338-b9d9-39dbb408561c,199.56,224.22,263.27
55c1432b-cf5f-4238-9614-becf0932b97d,51.09,63.96,86.05
aa6a98d6-292b-48d8-aab8-878aaf5c5083,67.27,82.92,102.62
d12405f0-627e-417c-a8c6-38e9b203bd1d,78.64,96.90,90.00
8911c32f-1382-4d7f-8576-ac749537308f,97.53,116.66,97.53
ab6aadba-3a2e-4073-9d58-77430c1ca16e,27.14,35.63,27.14
e51d440c-fa1d-4493-8451-30a19ebe2b1a,101.61,125.36,123.00
09489466-3e1a-4712-83d5-bbb42f2e57e6,77.46,91.66,115.45
0b08ae7f-4159-4e56-bf40-3b1bf8dd0da1,85.30,118.08,85.30
0cea9293-1196-48f7-ac94-19535db2c4f9,87.34,114.86,87.34
2005852c-bec6-430e-a919-f4eb79ba7fd8,90.00,100.00,98.88
2997a23b-bbe7-41d0-94a8-14b39731ce60,59.13,72.65,65.00
32196e84-b223-4b81-8142-44f02ae858e9,51.84,63.08,51.84
c3dd044f-0229-4d00-b67e-f4fb145d2ecb,89.11,107.08,89.11
04d10a8a-3312-4f96-a4bf-58294119d868,73.01,102.14,98.40
125d6e84-97d8-4997-8770-0568df90fe7c,120.48,148.51,129.41
35d94de9-99d4-413c-b016-53c3b6ecebdc,80.27,103.40,92.00
848bbb34-d735-48bf-a076-18510c163f97,106.96,139.39,143.00
8550d5c3-44a9-41d7-bb0e-25aa70524412,74.15,83.81,85.00
b454b01a-64a3-4732-9d15-2e924cb80f09,34.65,56.67,56.61
d5bf764f-6e25-42bb-9453-1d692cb0e3a3,120.66,120.66,166.75
177b7590-a9e1-4d28-b163-6166ad714867,81.17,93.19,81.17
42fad359-a6f6-44a3-ab4c-20dcc4c61e5b,71.08,86.88,86.88
483bd5a6-211e-4d0c-8492-b2f156868c1c,85.78,94.97,93.00
4e1fb7ef-6d08-4be1-8de2-f747c2d20f18,49.91,64.47,57.61
4fe32901-b5d5-41f0-992e-8b11378ee74f,91.49,108.67,91.49
501ff958-bf95-43c8-98cc-5c34079110f1,71.85,84.18,80.00
3590a598-e63e-4635-94fe-b4e662345a5d,71.80,84.53,71.80
38e70b75-c06c-4809-9278-2b0324eee68d,78.34,103.40,78.34
7ce73a23-7a28-41f0-bf8c-1c9babe178f6,44.17,58.90,44.17
1dcc3003-955f-4b2a-bc14-2c5c661c3f62,90.04,96.94,74.00
5852731b-4606-470d-b76e-a4b1eb10e749,89.13,103.39,108.60
7ada0606-94da-401f-b3c3-c93aef93fe53,162.25,186.13,162.25
7b753fc0-3a88-45b7-b553-89f76e0bd6a5,91.56,111.90,109.64
951dc385-2226-4110-8ec7-80481c3a1b25,50.27,62.99,47.25
c3f09fc3-4b7b-4615-b9aa-d176806c6753,62.16,72.42,62.16
e6c9928f-f7e7-4d32-852e-b6fb2402d0e0,75.99,101.32,75.99
08e9943d-9e87-4eeb-b6db-924ada83d244,81.13,87.49,88.00
1c088c9d-7240-4f73-a8fe-a76f0062c8f9,33.54,43.48,45.00
34166960-02cf-438f-a7c3-b4ec4845d173,77.70,102.61,103.45
3d461ef0-afc5-4bea-8bd8-679135052ce5,49.76,62.21,71.30
04e77327-dc21-4385-bb51-3057948150a2,55.30,74.43,63.78
25c62bda-dbb9-4d32-b58a-e2882aeac851,63.31,76.54,95.55
3a921ea3-4c3c-4a01-a808-d27c66f84571,61.39,80.89,68.20
5980699e-755c-4a18-ba16-6f31a1657d6a,135.06,189.65,135.06
5c41279a-fbde-439e-b371-e3b0438db725,65.75,80.69,112.22
0fa175f6-a147-404a-bae8-faea7da244a0,34.36,43.72,37.48
119e6833-c492-4926-ac36-9c2d5d264014,174.04,194.86,174.04
2e40b37b-ae0b-4517-88f1-dc3790842b34,118.52,138.02,118.52
32808c60-40f3-4c09-98a9-3af562827505,106.65,121.32,106.65
42c29dd8-1bc0-46c9-a0d7-e49abbb58190,64.78,76.62,64.78
5132ab3b-8fba-411c-a055-3faedea36112,87.32,101.28,87.32
5513e4d0-d8ee-455b-b54b-c87b2ca7f0d3,107.38,124.10,152.45
022411cb-44ac-4544-8261-3ea1dceac64e,73.63,97.63,73.63
2f4ae5e5-60b8-47e3-878d-89aa245580e5,128.44,164.11,145.50
3638d49b-eaf8-429c-8770-d487251f430a,94.46,105.76,94.46
4b4169d0-146e-464b-b9da-52f40def87a6,105.66,120.43,85.00
618ee28d-0634-4d1c-9eed-81cd459c0130,59.44,73.34,69.86
644f9b92-8620-442c-826f-63c6e952d220,82.08,98.78,82.08
76b90871-795a-4203-8132-e8acbcd1a751,160.63,198.07,160.63
7a6d17c1-2570-447c-8f8c-4c15260da9b4,81.48,104.52,85.00
7f94a630-0b7c-4dd2-b822-14f8f980efd0,60.39,73.72,115.75
87be07aa-218f-4744-9e5c-9ff19e1a1191,67.63,81.63,97.56
8ea56f4d-d62a-4a8a-9168-7848102fb7c3,124.27,151.55,235.07
99ec2d8a-700c-48ae-b199-c122c394cee1,56.13,69.65,65.00
a020c55e-b6ce-4de7-bd4c-cd156c3c0500,124.79,150.60,193.19
0eb01d51-3940-44f5-ba22-376887912732,164.68,223.23,216.00
2186dd68-4934-4821-905d-b16299b47ff9,88.32,97.35,88.32
2575abc1-dce4-438f-8817-31327b54ff76,93.16,111.19,93.16
26295a9b-4ac9-4b87-bebd-b99460c04234,51.00,56.71,72.00
3ac87bdf-62b8-4dbf-ba8a-c164506247a6,169.45,246.46,169.45
9b2e42a5-95ad-4c21-9e6a-29fa7d093431,151.48,205.98,240.03
bdecc953-dde4-4c94-a576-9b7a4ba7e6af,65.85,83.06,78.16
c4e22af2-e969-445e-9034-ae537539c56c,98.24,115.67,98.24
caea4169-6025-45f3-bd18-0de74adde474,94.19,108.35,119.00
c9d07a74-ca14-40f4-bd12-756a4561ad03,55.00,80.00,79.93
ca1990bb-0415-4fae-80e7-9971d33d12bf,99.71,121.87,121.85
e4ec26dd-a799-4a1e-8200-455cedf16e44,88.27,107.59,88.27
e93bdb00-ffe3-4a8c-a368-a0b573112e99,220.63,256.69,322.30
f2cc20e5-7503-4cf7-a73d-c810f1277025,50.98,65.03,62.91
0c3fe021-cf73-45f7-90f2-9f89893575b5,76.39,93.53,76.39
0c9a4203-7bd9-4c08-ace4-d250b408d7d2,101.60,120.11,101.60
1a32aaef-2989-4156-bbbf-1c180edffc61,35.20,45.57,38.00
1adfe71a-7c79-4807-9dd2-153c47fc7d8a,76.03,92.98,90.00
2778cd63-d323-4b64-9586-97ba81c56439,46.00,57.00,55.76
28e6a255-5b47-4622-aaa6-7435cca46a62,140.93,171.27,140.93
2ce207b7-1589-4b0b-bc6a-71f7cfdf7093,56.20,70.96,56.20
2f965e81-7992-45e8-80b9-5f5def63d6e1,62.22,90.97,68.60
397e7973-ef16-470c-8102-daee9c2e58dd,65.48,84.57,71.84
9a239540-2856-4884-88ca-47b1294bb655,80.92,98.89,98.89
a4c3bfa0-34bf-4241-8569-321ad87232e6,75.55,87.10,82.00
b8aced5f-1973-4878-9069-07de07a9ff31,32.64,38.28,51.00
bdeff07a-eb70-4576-99a4-b8eb9d8102da,73.95,87.91,110.51
c19051ba-0d73-4fb2-b697-02e2525826f7,52.22,69.62,65.00
b72a985c-a67b-4fe7-96e4-266c8e87e2b4,50.86,68.01,63.00
b910784c-88e5-4c34-b9c6-120cee5147d4,233.15,318.37,233.15
b952babe-0016-4a98-9573-a0a9584786b1,60.00,74.67,60.00
caf74b8d-cffe-4202-b54d-40af353c3e6f,74.26,89.91,102.61
e6f1e3cf-8310-46fd-ac8d-c4d5125a215a,61.71,75.65,102.22
f4935dd0-e8fd-4d82-85f1-6376e772fe1d,102.90,138.36,102.90
005d0afc-d139-4df4-acc5-e6eb3c048b85,83.18,99.25,83.18
010d812a-4bc6-4dd3-883b-f6432d78acba,54.00,90.00,90.00
072a651f-b5ce-4edd-a425-23d8966a3777,53.08,69.27,53.08
17239e74-762f-47a1-b7cc-c8521ef7715b,27.14,35.63,30.90
1f30722b-00e8-4262-8e08-123618d91005,82.30,98.02,84.00
22529761-8763-47cc-abfb-5d8da398f201,65.42,83.14,81.72
05bde9a4-6330-4995-9394-4cecdbe35d8f,82.04,97.72,82.04
73fd0f98-6165-41a8-be8d-0701fabcca62,58.97,71.50,82.00
