booking_uuid,booker_uuid,chauffeur_uuid,booked_start_at,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,booked_duration,booked_distance,gross_revenue_eur
67598030-e6ef-4626-9817-ae337fbc06b4,472423ec-899c-5021-af47-03418e76433f,4604aa3e-0f94-5fd1-b80d-47ffac3df4e4,2024-10-12 21:12:54,55.2775,25.1998,55.2923,25.1846,836,3608,17.84
6ca86ae2-cb5e-443c-bfd1-250dd7a88378,a42c7afb-17df-59f0-afc4-d079e137360b,null,2024-10-12 9:45:00,-9.1537,38.7593,-9.1281,38.7699,496,3421,43.90
71c40814-e5e7-42e0-9cdb-5910f5164f92,35ac6be5-4430-574f-9319-eb9f79805427,bb26e579-2b42-5e01-b477-ffd88ab82335,2024-10-12 13:25:00,-77.4477,38.9531,-77.0249,38.8794,2068,46521,110.55
037ea263-f2f3-49ca-b34e-7e5ee9918ea4,35ac6be5-4430-574f-9319-eb9f79805427,57359304-8d16-5b13-8bde-8784e06022b2,2024-10-12 1:15:00,-80.1272,25.7974,-80.2871,25.7959,1767,23634,146.28
0c2240fd-f8bb-466b-90dc-41ea156da0aa,3fddf41c-de0a-583d-7fdf-32acd0b0cb15,d41f2f0f-563f-5a04-b242-f2d1da27d948,2024-10-12 15:30:00,-73.9969,40.7443,-73.7861,40.6452,2216,27526,134.77
0dcb4476-a9da-4bf6-a0b7-f994342f0834,beb373c2-9429-556c-ab14-8d683ac5a3bb,507a6fb9-901a-55e9-b3b4-b4b94c8feeec,2024-10-12 15:00:00,-121.9546,36.5807,-122.3816,37.6193,6839,171031,426.71
13892d4e-48fa-4ec4-b994-4ae854d97e5a,b035366d-5b84-5490-a5e0-8dae6d34a879,12fa12f3-9b41-54bb-a9fb-7f17579d2f7e,2024-10-12 4:00:00,139.7009,35.6959,139.7798,35.5494,2197,23612,267.96
144819d1-ca75-4cea-bfec-6b6e4bc4ddca,8e050aaf-5375-5647-b1a6-792e75025dac,f42d38c1-1344-5a9a-b14c-11d3c622124f,2024-10-12 16:30:00,16.8519,47.9759,16.5622,48.1201,1365,34325,56.24
157930f8-f824-4754-ae15-5aa43ef5e122,35ac6be5-4430-574f-9319-eb9f79805427,d6aa16e4-1f7d-5b13-8656-05c3e4d2c7e1,2024-10-12 13:25:00,-77.4477,38.9531,-77.2462,39.1919,2358,57551,110.55
1a4b1318-bf09-4fff-aa97-62d893efd48b,9faa4980-cb96-5091-a6db-fc12ac1245b2,null,2024-10-12 3:45:00,-9.1495,38.7077,-9.1281,38.7699,1650,10409,53.57
23ac747f-3b9c-4c7e-9861-ad25a4a6172f,dde9d60c-5413-5441-85b5-6d7461fd80a6,10f295cd-37e4-547b-994c-4e847627f904,2024-10-12 21:35:00,77.7095,13.1994,77.6147,12.9826,3082,35392,40.09
2c214ab8-ba8e-4d34-98a5-4c98481db73e,4d46b3a3-75d9-5cb8-9ec1-1fce5c6e2c33,2dbda0ae-63c7-5741-8e83-387995974fcf,2024-10-12 4:00:00,-0.1840,51.5108,-0.0740,51.5068,2101,9814,73.36
863c9a32-a6d5-44db-ba22-fc0cf0714fb3,508690c9-0b2c-56ad-81aa-2d7c3a4d0df2,67a735b2-1884-56c5-9a33-05f9ce0ca405,2024-10-12 0:36:45,-80.3719,25.8377,-80.1945,25.8010,1921,28780,89.81
8ef172c6-459f-41db-a083-8a4d34bd6f66,1bb3cb18-891c-5708-9058-b793b2556e6f,57c852c8-ee4c-5adc-b77e-2651772e7eb2,2024-10-12 9:50:00,77.0862,28.5556,77.1258,28.5472,780,5699,33.99
be8584bf-912d-4eeb-b715-f00adf1b9cdb,52b77928-4e6a-50fa-a6b3-7782474b8ce9,4ed65263-52e7-5ece-97ca-36f63cd78b9d,2024-10-12 15:35:00,-90.1466,29.9830,-91.1763,30.4173,4248,121303,288.69
d67afd97-f125-4299-b2b0-763ba55e7600,f354291d-e288-5a63-a5e5-64c6b491f10a,b1c29fb4-f8a7-567a-9094-dd292472968d,2024-10-12 21:15:00,-97.6672,30.2026,-97.7469,30.2657,1202,17418,123.99
e5d19329-d060-4bc8-8c8f-d913f08833d0,542d8da7-50f2-5be8-9a28-165e533c04bb,edf3c809-2d13-5394-98e0-4be995f6a950,2024-10-12 21:05:00,-79.6159,43.6843,-79.3824,43.6547,2174,29836,110.71
e70eb1b3-018e-4d0b-961d-84217c2b4e97,35ac6be5-4430-574f-9319-eb9f79805427,fb735740-a16a-519a-a6bf-d80c4d4479bc,2024-10-12 13:05:00,-73.7861,40.6452,-74.0145,40.7095,2897,35894,154.53
f8189444-aa2d-4610-ba48-68e28766ec3b,1bb3cb18-891c-5708-9058-b793b2556e6f,311ee1ca-e12d-5a54-803d-4a2f26c15b07,2024-10-12 3:45:00,77.7095,13.1994,77.6013,12.9682,3400,36463,40.09
bc644c88-3f46-4379-bda8-2b718b78ae69,6b462834-adb3-5418-80d9-7846bddfc634,8aa8f498-b043-5452-ba09-887744e53d5a,2024-10-12 16:35:00,-118.4489,34.0921,-118.3574,34.1983,2645,26236,116.06
bf5ef3ba-51e3-4e1e-9d02-cf6d13f69108,18b0200b-19da-5a57-830c-048e9a043e6b,e0924d4d-426d-5754-8fa3-0bc2efbf7f3d,2024-10-12 11:57:12,55.1870,25.1366,55.2763,25.1993,1063,15250,37.08
d0bef875-3df2-4691-a0e4-1add82e0d004,35ac6be5-4430-574f-9319-eb9f79805427,c30c695c-f1a9-5a2d-91b9-9524db84ad36,2024-10-12 11:25:00,-77.0474,38.9098,-77.4477,38.9531,2716,45400,110.55
d2f3c269-e546-48af-b853-4bee0da83d50,47c1e1db-264b-52ec-8cf8-14b10de1eaad,4b47b377-2d42-5cb5-b6bb-07878e2025b4,2024-10-12 10:00:00,103.8265,1.3110,103.9901,1.3611,1481,24284,44.62
028261b7-64bf-46d9-9287-7a8216b45698,8c9d6443-c0f0-56d7-b067-a12a4b73fb8c,57f14dd0-bdb0-5f51-a2bb-a71d82b34a12,2024-10-12 23:30:00,113.9365,22.3161,114.1595,22.2856,1968,38784,105.07
092400aa-e34c-4859-af3b-5357b10076d8,35ac6be5-4430-574f-9319-eb9f79805427,2102037f-61f0-5b39-9c1d-f15a4c30d6ac,2024-10-12 13:25:00,-77.4477,38.9531,-77.1502,39.0620,1758,40595,110.55
47411738-023b-4898-b669-9f840757fc10,b05f88a3-764e-5ea5-8694-58d5b1639e62,059d72f4-f2ab-5f77-b004-f83b621c5115,2024-10-12 18:00:00,-73.7861,40.6452,-73.9680,40.6849,2770,20190,142.28
48369750-8724-4f5f-b9f9-aa37a98c57b7,d0535878-2316-5625-8c5c-43557ced00f3,57b62405-d1dc-5449-891a-b2e245eee4ca,2024-10-12 18:05:00,-0.1619,51.1568,-0.4915,51.4730,3207,57065,227.75
5042f6e8-3802-4f7e-9b00-2fdba47fc9a3,aa23e202-865d-5e73-9590-ead1ac09c85c,075c4ea9-7706-5933-9237-4a72624b78b2,2024-10-12 12:45:00,24.9668,60.3181,24.9284,60.1796,1502,17953,148.65
1cac76ed-a4ef-496a-ad5e-a776806c7ae1,133ea07d-aee6-5925-b601-e420f336f1f5,e0924d4d-426d-5754-8fa3-0bc2efbf7f3d,2024-10-12 8:16:16,55.2527,25.2049,55.2716,25.1970,797,5029,19.43
2d6e6dd9-3c04-4b64-8c19-c73b9704911f,b5402bc4-57dc-5f63-992b-1eaedce41aeb,2b4b259b-ca30-575d-b780-751cdbd0461d,2024-10-12 0:44:00,-80.2123,26.0514,-80.1045,26.1286,1615,17753,97.28
58cef334-ff84-47c9-bf2d-df9e3c83a2ef,e2b3424c-b91d-5435-ae45-fb19d7b58c71,5b69ce66-7e96-59ef-89df-a3922b4731bd,2024-10-12 18:18:34,55.2890,25.1885,55.3554,25.2461,1281,19883,36.05
5d477a12-0cce-425f-b468-510bc8246690,62cbced7-490f-5c6a-a5b8-c92486a7c084,d2b98e22-930c-51e0-b1d4-3c402b954dc7,2024-10-12 5:30:00,139.6623,35.6585,139.7798,35.5494,1993,22993,164.82
b7baa61b-c2b2-4611-90ec-c890a595b1fb,4d46b3a3-75d9-5cb8-9ec1-1fce5c6e2c33,fc3df1e6-2aff-5bfc-8db5-3d984620cdb2,2024-10-12 15:15:00,28.2313,-26.1320,28.2217,-26.1291,509,2940,64.16
b9cefb49-0e49-44aa-9b01-547a2d3cb02b,1bb3cb18-891c-5708-9058-b793b2556e6f,9dcc03f0-c2a3-5369-af3e-446afbd38d4b,2024-10-12 1:20:00,80.1493,12.9284,80.1638,12.9818,1351,8459,36.69
d8f7fc37-d532-4d3d-8ccc-fd5e4574b243,5e907210-ea25-5eee-8e42-0e67a8469a07,b20f6b21-a976-5d32-8a1e-c3db97977e3e,2024-10-12 7:00:00,55.1870,25.1366,55.2797,25.1972,1134,15683,37.55
dfdf2473-4ace-4c68-bc2a-d4e65deba66a,1bb3cb18-891c-5708-9058-b793b2556e6f,c1aa55b1-e941-5b6d-bbe7-c34c60a14220,2024-10-12 19:30:00,78.4811,17.4398,78.4296,17.2368,4154,33971,38.35
fc8de113-9232-4ff0-b1cd-5e73d2927c7f,4875f6ed-cd36-5056-95cc-552f51e9e193,21bf1521-12a6-5f88-8705-6c119c98c4d8,2024-10-12 13:55:00,-79.6113,43.6814,-79.6354,43.5395,1143,24207,103.19
4337140c-f1dd-45bc-8995-67c6fbf8da7d,bc2ff526-4015-5293-867c-9d21d779b166,56201940-1d1b-5a13-9003-482ca5d4645a,2024-10-12 19:00:00,55.3554,25.2461,55.1405,25.1139,1587,33019,93.51
43faf3e9-6bf4-4eb4-b98e-f0b41a573820,1bb3cb18-891c-5708-9058-b793b2556e6f,fd7468ef-3d4f-530f-9ad7-8e43c4771c0d,2024-10-12 19:30:00,77.0822,28.4677,77.0862,28.5556,1948,15040,33.99
493c7bfc-f8fc-4ae5-a275-fd0c4dcc0c58,35ac6be5-4430-574f-9319-eb9f79805427,b67efe59-2fe2-56bf-8253-b226c7734d52,2024-10-12 21:35:00,-118.4081,33.9435,-118.1704,34.1022,2273,40300,155.94
53b1b273-418d-45db-a133-c645634b95a4,1bb3cb18-891c-5708-9058-b793b2556e6f,caa49e7d-1570-5c22-9cd9-5969e1ec30da,2024-10-12 1:20:00,77.5704,13.0965,77.7095,13.1994,2278,23716,40.09
5a29b407-f212-43b7-b87d-e28e724de29b,6a77b8df-0d10-5844-bb60-5336cb62e8cd,72aa0588-5cfc-5825-957c-5e9f765c3835,2024-10-12 20:30:00,-80.2871,25.7959,-80.0377,26.6186,4606,111066,227.62
6beaae29-eb18-481b-8244-e2c47010654f,5e907210-ea25-5eee-8e42-0e67a8469a07,7b4288c0-d21f-5880-aeaa-bc8e97bd7e5e,2024-10-12 2:45:00,55.1865,25.1363,55.3554,25.2461,1624,29511,62.17
6d8f0ca2-beae-412b-a800-37b01aed1888,35ac6be5-4430-574f-9319-eb9f79805427,47200863-2df3-5c32-b986-31d6c1b7cff8,2024-10-12 22:45:00,-88.2389,41.7842,-87.9047,41.9770,2668,52749,127.05
07b88312-716f-4e29-a6ac-6e859245202c,1bb3cb18-891c-5708-9058-b793b2556e6f,06529323-dd1a-5ebb-9c70-01afb1a8f622,2024-10-12 9:15:00,72.8744,19.0996,72.8248,18.9938,1988,17704,35.93
0a67f899-de09-4dbd-9108-d9118c9e8520,b0c76f77-16c0-5742-bafb-e38f72ae2524,3a541bde-4057-56b3-8805-8a47ba1724c1,2024-10-12 15:00:00,2.2981,48.8744,2.5838,49.0045,1902,32437,170.31
1efc0660-5f0c-4a21-ac69-e3a91e059d96,195cdd46-61b1-5203-ac2d-3a5e8a638830,eb6b87ba-ea94-5b2d-b51f-67844226686e,2024-10-12 20:06:00,-74.1804,40.6917,-74.0567,40.7992,1208,20753,131.19
2cd734ee-d919-44e4-9ead-ad32f7f635b2,b5768a00-34f3-5f8b-a0b9-2120c387b628,b0107079-5176-5ee2-993c-31c7dabe0151,2024-10-12 22:40:00,174.7828,-37.0047,174.7854,-36.8669,1545,18150,79.28
2cfaaad7-d281-47b4-884d-16022d3b7315,1bb3cb18-891c-5708-9058-b793b2556e6f,63f8f9eb-5d7e-5375-be3d-320c7834ab89,2024-10-12 11:50:00,78.4002,17.4984,78.4296,17.2368,3454,42267,38.35
3458426d-3403-45d7-81c3-b3abb2582fed,2584297e-7feb-5077-a3d2-8f37f33de86e,null,2024-10-12 4:35:00,-0.4542,51.4716,-0.1302,51.5099,2811,26906,207.32
3afe3635-7222-4a6c-9dc0-432a44dba4c4,0d425066-71bb-5352-88f8-9a0d2bb90ffc,f7d55518-0443-53dc-9dc8-0db00609f701,2024-10-12 9:30:00,-77.2161,38.8610,-77.0436,38.8537,1551,20611,101.98
4265a722-d0f8-43a5-a36f-a43e6823a824,11beb645-4777-5df3-8b37-39c25fa5f8b2,998bf9fa-1554-59c9-bac4-217bd9912305,2024-10-12 23:45:00,-73.7861,40.6452,-75.2390,39.8009,8597,194398,448.70
6d071c97-3eca-483a-a84f-e165ac476276,1bb3cb18-891c-5708-9058-b793b2556e6f,7f1c082c-a1a6-54d1-870c-88df99608001,2024-10-12 1:30:00,77.6486,12.9592,77.7095,13.1994,4797,40408,40.09
72e7f1c2-fd45-4499-ad29-ce56ff9e59a5,fb44d858-201d-5151-9da7-cbc4d1832004,92d7aaaf-e80d-57c0-a50c-d441feb2015d,2024-10-12 9:00:00,-79.4872,43.6481,-79.6159,43.6843,1404,15227,91.38
757a13f5-50ed-4061-928b-597d1b52bf76,ab35d7c5-b397-598a-9760-dacd83369e6e,80d51ab4-1ad9-5479-87b2-7214dc521360,2024-10-12 4:00:00,139.7695,35.6827,140.3929,35.7720,3540,66932,243.36
75e7e2d6-287a-48cf-9db0-0aac3317b564,1bb3cb18-891c-5708-9058-b793b2556e6f,d478e726-53cd-599d-b439-add102625842,2024-10-12 0:10:00,72.8208,18.9268,72.8744,19.0996,3343,26373,35.93
7cce6165-76dd-4535-a233-80746e0e44b5,1bb3cb18-891c-5708-9058-b793b2556e6f,44991ab4-88f8-5659-7fb1-d863933218ab,2024-10-12 3:45:00,77.7095,13.1994,77.7297,12.9892,4295,38305,40.09
837112d4-6280-4be2-a6e9-e283dea9b068,085ea3d5-2d8c-50b8-bd5d-325639ca5724,c1c6394b-445c-52a1-8b64-77175e2b0841,2024-10-12 9:00:00,-70.0021,44.4044,-71.0201,42.3695,10157,265067,496.71
8e5d7ea8-0098-4608-87fe-00bd667c1174,3e7c62c1-3d80-539e-b51d-e14a289cd01d,e4b7c06a-a31a-5f8e-8b19-c427dcf497cb,2024-10-12 19:45:00,-105.1285,39.9983,-104.6738,39.8517,2216,56852,169.73
98f1ef70-61eb-40a4-b593-ea92d933fd12,1bb3cb18-891c-5708-9058-b793b2556e6f,cbd4bbdf-3b0a-56fe-bbe6-7d3a908bcf2b,2024-10-12 9:15:00,72.8744,19.0996,72.9474,19.1585,2460,16674,35.93
9fe2bb60-5298-44be-9d2d-9e2b90191393,3008d547-6101-5324-a28b-1828d7092f7f,ab2192dc-3170-56b7-a3b5-b815840d8ef4,2024-10-12 10:00:00,-3.7014,40.4146,-3.5937,40.4915,1458,19246,66.56
ad1c1028-1673-44ed-83b4-cb059b36a6ed,1e70c802-3995-59e3-a1b2-eb03ce49624c,213a6d5e-a31a-5524-8167-541b535f1f8e,2024-10-12 12:00:00,-73.9880,40.7199,-73.7861,40.6452,2441,26517,132.92
37f6ec11-1627-4e43-a74d-170aad094cfc,fa9ab596-3200-535b-9d9e-d65c33f1d20c,07b38b9a-e882-58df-ae76-650ed597cb5b,2024-10-12 10:30:00,-74.3401,40.6444,-73.7861,40.6452,3616,61615,197.10
3884b0e5-9ed8-4449-8d46-b4851ace4a27,1bb3cb18-891c-5708-9058-b793b2556e6f,678e35d2-2a3a-52eb-bd07-5dd3f5dc7280,2024-10-12 18:45:00,77.2191,28.6007,77.0862,28.5556,1989,17331,33.99
4146699e-da62-48e2-924f-732932ed7323,35ac6be5-4430-574f-9319-eb9f79805427,1ace29df-383b-53e6-9258-372ec7b443bb,2024-10-12 20:40:00,-122.3016,47.4435,-122.0119,47.5667,2434,34718,152.87
466d4563-8c48-491b-97a5-6b5c50ae9b8b,876a729f-5fd7-585b-94ae-0ad39659a36e,42e1066d-34fb-528c-ae21-4d8dfda77e97,2024-10-12 14:55:00,2.3597,48.7283,2.3798,48.8860,1800,23870,99.85
46d9408c-f362-48db-a455-8154cd1db73e,1bb3cb18-891c-5708-9058-b793b2556e6f,839700ec-245d-5cec-7f76-aba2657f33ce,2024-10-12 0:20:00,80.2500,12.9317,80.1638,12.9818,2598,19369,36.69
4ccfe5f8-aeea-4ecf-8e7f-eeb8a49b6b21,c7163d8d-05f2-5134-98a8-3b46eae0f241,50518895-1875-5a7b-9455-60f633033c1f,2024-10-12 19:45:00,-74.1356,41.0529,-74.1804,40.6917,2500,58944,196.19
4d14e2e7-cb7b-47b3-b037-5f678bda1f92,33575b85-d9e9-55df-a589-57fe71b2f3ac,3a5a01ec-ebbb-53b7-a256-8c39e17e4f74,2024-10-12 9:20:00,-0.4542,51.4716,-0.1828,51.4957,1845,22662,135.74
5415ebed-2300-46ab-8c83-3ff459e85c9e,cee8a210-056b-5b6e-9c79-cefb1ac3b5f6,544a5d79-8656-5cbf-920a-6e938a8ea5e7,2024-10-12 0:30:00,-73.7861,40.6452,-73.9752,40.7616,2627,29502,162.39
56cbf05f-6393-451f-8c51-99ad2cf6b5ef,dd0ca7e6-8b14-5db1-961b-ab97e315d202,4ae42dae-65ee-5d5e-ae6e-cbc093089998,2024-10-12 6:00:00,11.7905,42.0910,12.4710,41.9076,4094,73770,263.98
5ebea020-dc32-4fe5-bdf9-08d3c0bdb4b2,be466afd-d72a-500f-8cce-c340cc61f2f4,53cff1e7-ede6-5bf2-959a-cee3fdf6510a,2024-10-12 15:05:00,-0.1619,51.1568,-0.4542,51.4716,3211,71377,267.70
dcd5a7d7-2fdd-48c6-8a8a-4369c249dff3,a42c7afb-17df-59f0-afc4-d079e137360b,null,2024-10-12 18:55:00,-9.1281,38.7699,-9.3094,38.7152,1318,21311,43.90
e5ccd845-4f4e-4bc2-a9a4-a67b8690b776,35ac6be5-4430-574f-9319-eb9f79805427,37618c0b-36a2-515d-894a-cea4e33d781d,2024-10-12 20:55:00,-95.4490,30.0946,-95.3415,29.9862,1307,29559,114.57
e85df878-ec7b-43f5-812e-b0477eae8602,4875f6ed-cd36-5056-95cc-552f51e9e193,a4320f91-0e9d-5913-be8b-55b9236b0fcd,2024-10-12 12:25:00,-73.7496,45.4577,-73.5716,45.4980,1204,18706,114.64
eb769b47-a19a-417c-b2a7-0a712fdf704b,8e050aaf-5375-5647-b1a6-792e75025dac,64c466a3-cff0-57ab-894f-87eb39eade6f,2024-10-12 11:05:00,16.5622,48.1201,16.3688,48.2164,1650,21191,70.20
ef5d2acc-6068-4b57-88da-0fcec75635f4,d4422814-9918-513f-9ab3-845358b61580,72b6b2e1-9dd0-551c-98dd-ca44d2753fe9,2024-10-12 6:15:00,114.1570,22.2864,113.9365,22.3161,1899,37293,94.57
f87f2d4e-6408-48f3-bb41-dec1a4886e35,35ac6be5-4430-574f-9319-eb9f79805427,68c96365-4fcd-5e58-8346-c060342c0bde,2024-10-12 15:25:00,-97.0405,32.8975,-96.9807,32.9345,983,13986,113.67
f0bea3f3-f602-4220-a91b-b986c9373512,13111621-6bee-50a3-bb54-019df30fedc8,cef1a613-b9e7-5277-b69f-e024b2f68045,2024-10-12 15:16:00,-80.1448,26.0714,-80.1239,25.9753,1705,14474,133.21
f2e1d2ed-ab33-4ab9-94c8-867bf58054c9,033b58f6-5772-5cfa-990a-037616e2c544,56ce6e8a-f62e-5158-9a22-e6922bd0b025,2024-10-12 10:02:00,-80.1448,26.0714,-80.0386,26.5982,2753,69452,208.50
bccca5f4-b4cd-47aa-ad7d-1de02d89c4e0,1bb3cb18-891c-5708-9058-b793b2556e6f,d60bc606-e196-5198-b4ed-928f47c9758d,2024-10-12 18:15:00,77.7430,12.9805,77.7095,13.1994,4089,37861,40.09
d5bf764f-6e25-42bb-9453-1d692cb0e3a3,7f74af1c-f39c-5dde-8963-88044fe57d18,415faa62-6501-5bde-8037-0b3dec539531,2024-10-12 3:15:00,14.4850,40.6286,14.2827,40.8777,4776,62651,172.17
f8670724-1a88-4c95-b6c4-61e23b1699c3,53f0800a-1747-5ad7-ab63-255a6c25b148,30c9301e-ae6c-5c00-80f7-aec78288f6b4,2024-10-12 5:50:00,2.5838,49.0045,2.3655,48.8673,2511,31738,130.61
feb7bca5-4542-49ef-a96d-cfed176e26d3,47c1e1db-264b-52ec-8cf8-14b10de1eaad,f1477fe2-5831-5af1-b191-323c5ec5186a,2024-10-12 14:05:00,103.9901,1.3611,103.9031,1.3185,1146,15198,44.62
cd95c6ff-f499-4da8-ad5a-1d32166423f9,b88b7259-af86-5cc2-7f53-6cf02968294a,744a6aea-b2b3-587b-a74d-9b3c3aab2ab8,2024-10-12 8:25:00,2.5838,49.0045,2.3611,48.8688,2655,32198,123.55
dd353fb6-a83c-4473-b945-3a0f986239e3,1bb3cb18-891c-5708-9058-b793b2556e6f,e148df2b-7be8-5ba5-8a5f-2c71a362afd3,2024-10-12 0:40:00,72.8237,18.9909,72.8744,19.0996,2109,17836,35.93
ddce2bda-b31c-4feb-b296-0cca93213125,1bb3cb18-891c-5708-9058-b793b2556e6f,8e413f23-e2c7-5c27-90af-27ca4e8e1aca,2024-10-12 21:50:00,77.0862,28.5556,77.1069,28.6201,1787,14946,33.99
894985f3-1849-4e76-ad88-0553bb660944,7cfb07d9-2e9a-5e53-9df1-ca034976e984,e45de837-e713-5a63-8bb4-94fadca65815,2024-10-12 18:10:00,-77.0436,38.8537,-76.9093,38.8288,1562,24442,167.79
95bbf6ed-595a-4ecc-b1ac-46bee0e72f08,35ac6be5-4430-574f-9319-eb9f79805427,2d2d1f30-c0e0-5d0c-a4f4-c9a7beed28b9,2024-10-12 13:25:00,-77.4477,38.9531,-77.0249,38.8794,2068,46521,110.55
a55724fe-b576-4d39-8f2f-7c4f840bed34,0e9d72b2-863d-56f2-94af-a1f82873b57b,8d95cff7-9cc0-5b36-95d9-d41466d5743a,2024-10-12 10:35:00,-3.6883,40.4050,-3.6998,40.4159,877,3958,54.40
be31c71b-8ae0-4e21-8a71-48567b8b416e,84bd9aff-ad3b-5270-8d5e-cbc2b8f4caaa,7a1e536c-1578-5f1c-a740-b30bf525cc76,2024-10-12 11:09:00,-73.7861,40.6452,-73.9928,40.6814,3084,32495,152.65
dbf20194-4eee-49d1-9301-425baf670b08,f809c78e-0800-5ba7-a795-8c45cf62e606,cfef4656-03b5-5870-8a86-f59c3fe35a33,2024-10-12 17:05:00,-118.1513,33.8161,-118.2772,33.7475,1746,19504,167.87
dde4070b-58d6-40a6-abf1-d307673d190c,1708381a-d6ca-50ce-a93a-da7041843d4e,27cc94db-daef-5b0f-a5e8-f7866bc9d3ba,2024-10-12 3:15:00,4.8932,52.3736,4.7683,52.3105,1847,24025,132.96
fa6c880e-f84c-4358-aa9e-31a7faa8318e,47c1e1db-264b-52ec-8cf8-14b10de1eaad,2076f4b2-7bad-5ad7-92ca-b82a9fc41513,2024-10-12 22:40:00,103.7839,1.3037,103.9901,1.3611,1727,30589,44.62
0132b755-b866-41da-95a8-b6d87a543e37,fd5ab0e0-d8cf-56dc-a582-4edd37b2864f,b2597669-acb4-5af7-9e3a-02cbf0895132,2024-10-12 23:58:00,-122.3816,37.6193,-122.2884,37.4881,1392,23155,142.47
0ecc9d10-e3ae-4534-ab03-1a386df7f14c,1e78be07-e7e9-549f-b158-7ac1606ce3f0,7b55ed9e-f3c3-5d54-8b83-ebdc61073ca3,2024-10-12 9:55:00,18.0560,59.3300,17.9308,59.6511,2015,41796,186.81
160321e9-0830-45b2-a9aa-341c238322f3,e40bf080-bf00-572c-8eef-8a65494b0bb2,ea9ba308-305c-5065-bd04-a928b7d648d8,2024-10-12 8:15:00,8.7254,47.2414,8.5625,47.4522,2444,31473,178.95
1e1c0ad5-4b4a-401f-886b-f7cba067e4ce,35ac6be5-4430-574f-9319-eb9f79805427,06b4fbaf-89e6-5da2-982c-2aa3aab5cd56,2024-10-12 11:55:00,-77.3545,38.9500,-77.4477,38.9531,880,12312,110.55
21b14650-e845-4d03-b25c-c247bfd9e977,8e050aaf-5375-5647-b1a6-792e75025dac,64c466a3-cff0-57ab-894f-87eb39eade6f,2024-10-12 10:00:00,16.3749,48.2022,16.5622,48.1201,1386,19398,70.20
3e5ebedd-cefe-49d5-b10c-4ed97ee00b2d,42c256dd-1ca3-5719-8c58-a01d8c6178ee,07c147cc-d554-570e-b6e4-4d18258d1b7b,2024-10-12 12:55:00,-74.1804,40.6917,-75.0624,40.5204,3550,88913,255.82
40a190fc-f3a7-4bfe-9bd7-8e0219b7feea,a85ac6b6-5b1c-5787-9dda-037ddbccbf39,54d14092-721e-57ef-9b3b-cf3f6f72c77e,2024-10-12 4:45:00,9.1776,45.4833,8.7110,45.6294,2672,48757,310.68
4373b5da-735d-4a4b-8125-901157bca614,ef17d218-256c-5020-b8f6-bbedeac5799c,5881e794-91a0-54b6-b083-fd186a98960d,2024-10-12 23:29:00,-83.3579,42.2050,-83.4051,42.4557,1475,37020,104.97
534c1742-fb07-4e72-a60d-41442b9c04d1,1bb3cb18-891c-5708-9058-b793b2556e6f,31862d29-a8b5-58e7-9a1e-23386e7d3c93,2024-10-12 3:25:00,78.4296,17.2368,78.5100,17.4562,4135,39648,38.35
693d64fd-2cb5-417a-87ee-05e4037c25e0,99291a00-eb3f-50b6-9a59-53dded1c5dcb,d29b6491-cee5-56d5-8d08-280cfdf5515f,2024-10-12 6:15:00,-0.1695,51.5193,-0.4542,51.4716,2526,27551,132.74
a82c0c59-d190-4cf7-94d5-cd383ce0bff4,35ac6be5-4430-574f-9319-eb9f79805427,39e627ba-8c72-5ff8-88b9-fe40179dab70,2024-10-12 21:15:00,-87.9047,41.9770,-87.6273,41.8987,2296,29063,127.05
b1e06b42-f747-4efb-a5ba-6944cc309ace,1bb3cb18-891c-5708-9058-b793b2556e6f,null,2024-10-12 15:15:00,78.4296,17.2368,78.5070,17.4412,4469,35500,38.35
c12c3941-ade7-41da-8ae5-80590521a0e0,847f6864-bbcd-56fd-ab37-bd33173cc72c,a0f98df1-5a1a-5fbf-898e-331a0cb0c699,2024-10-12 19:24:20,55.1870,25.1366,55.2821,25.2136,1464,17159,39.22
d17f8104-352e-4800-af38-b9063dd8ab09,1bb3cb18-891c-5708-9058-b793b2556e6f,8c7cf568-8e97-5de8-84b3-1a965a4140ba,2024-10-12 1:30:00,77.2132,28.6328,77.0862,28.5556,2120,18745,33.99
db0481bd-84d6-4491-8bae-c9d7c914e4bd,7fd352fd-0208-596e-90d6-e6180b7b1f85,cb69b343-2bbf-5630-ae91-d82e99a027a2,2024-10-12 14:00:00,144.8497,-37.6702,144.9581,-37.8183,1725,23448,126.13
dc5dcc80-87ce-4eb2-bf6b-74244b912e48,a42c7afb-17df-59f0-afc4-d079e137360b,04494250-130d-560e-8437-3340c090109b,2024-10-12 11:50:00,-9.1281,38.7699,-9.1493,38.7141,1428,8538,43.90
a83f35f8-a878-4ee3-8bf3-874c74f606fa,4cb0c5db-5a63-5c29-8770-774e38b784f5,2bfe8ab4-bb7a-5a52-8641-9a43db798d6a,2024-10-12 15:40:00,106.6543,-6.1266,106.8387,-6.2241,2762,34075,70.30
b4718823-0f20-49a1-9466-cdb6929ea74c,805be410-6a33-5821-b98f-a9cfd8f66599,a0decd2c-6004-5913-a704-dc4fd187084b,2024-10-12 21:10:00,-122.3016,47.4435,-122.0653,47.5467,1979,28452,143.91
